Diplomas and Completion,,,,,,,,,,,,,
3/28/24,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,Level,Division,Subgroup,Cohort,Dropout Count,Dropout Rate,Advanced Diplomas,Standard Count,Other Diplomas Count,GED ISAEP,Standard and Other Diplomas Count,GED Other Non-Graduation Count,Other Non-Graduation Count
2022,DIV,Frederick County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Frederick County Public Schools,Hispanic,228,18,7.9,74,117,4,1,14,15,121
2022,DIV,Frederick County Public Schools,Homeless,18,3,16.7,3,9,0,1,2,3,9
2022,DIV,Frederick County Public Schools,Male,563,28,5,218,289,10,3,15,18,299
2022,DIV,Frederick County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Frederick County Public Schools,Multiple Races,48,2,4.2,22,23,0,1,0,1,23
2022,DIV,Frederick County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Frederick County Public Schools,Students with Disabilities,113,4,3.5,3,91,14,1,0,1,105
2022,DIV,Frederick County Public Schools,White,746,22,2.9,374,336,7,2,5,7,343
2022,DIV,Fredericksburg City Public Schools,All Students,270,36,13.3,117,94,8,1,14,15,102
2022,DIV,Fredericksburg City Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Fredericksburg City Public Schools,Asian,13,1,7.7,6,6,0,0,0,0,6
2022,DIV,Fredericksburg City Public Schools,Black,82,4,4.9,28,42,2,0,6,6,44
2022,DIV,Fredericksburg City Public Schools,Economically Disadvantaged,116,18,15.5,34,50,3,1,10,11,53
2022,DIV,Fredericksburg City Public Schools,English Learners,54,26,48.1,4,20,1,1,2,3,21
2022,DIV,Fredericksburg City Public Schools,Female,126,10,7.9,62,44,3,0,7,7,47
2022,DIV,Fredericksburg City Public Schools,Hispanic,74,25,33.8,20,22,2,1,4,5,24
2022,DIV,Fredericksburg City Public Schools,Homeless,12,2,16.7,1,5,1,0,3,3,6
2022,DIV,Fredericksburg City Public Schools,Male,144,26,18.1,55,50,5,1,7,8,55
2022,DIV,Fredericksburg City Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Fredericksburg City Public Schools,Multiple Races,15,3,20,10,1,0,0,1,1,1
2022,DIV,Fredericksburg City Public Schools,Students with Disabilities,27,2,7.4,1,14,8,0,2,2,22
2022,DIV,Fredericksburg City Public Schools,White,85,3,3.5,52,23,4,0,3,3,27
2022,DIV,Galax City Public Schools,All Students,90,9,10,43,36,1,1,0,1,37
2022,DIV,Galax City Public Schools,Black,<,<,<,<,<,<,<,<,<,<
2022,DIV,Galax City Public Schools,Economically Disadvantaged,46,8,17.4,14,23,0,1,0,1,23
2022,DIV,Galax City Public Schools,English Learners,17,5,29.4,2,10,0,0,0,0,10
2022,DIV,Galax City Public Schools,Female,49,6,12.2,30,13,0,0,0,0,13
2022,DIV,Galax City Public Schools,Hispanic,36,7,19.4,12,16,1,0,0,0,17
2022,DIV,Galax City Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Galax City Public Schools,Male,41,3,7.3,13,23,1,1,0,1,24
2022,DIV,Galax City Public Schools,Migrant,<,<,<,<,<,<,<,<,<,<
2022,DIV,Galax City Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Galax City Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Galax City Public Schools,Students with Disabilities,<,<,<,<,<,<,<,<,<,<
2022,DIV,Galax City Public Schools,White,47,1,2.1,28,17,0,1,0,1,17
2022,DIV,Giles County Public Schools,All Students,167,11,6.6,25,121,4,2,4,6,125
2022,DIV,Giles County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Giles County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Giles County Public Schools,Black,<,<,<,<,<,<,<,<,<,<
2022,DIV,Giles County Public Schools,Economically Disadvantaged,63,9,14.3,0,47,4,2,1,3,51
2022,DIV,Giles County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Giles County Public Schools,Female,82,2,2.4,14,62,2,1,1,2,64
2022,DIV,Giles County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Giles County Public Schools,Male,85,9,10.6,11,59,2,1,3,4,61
2022,DIV,Giles County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Giles County Public Schools,Students with Disabilities,20,2,10,0,12,4,0,1,2,16
2022,DIV,Giles County Public Schools,White,158,10,6.3,23,115,4,2,4,6,119
2022,DIV,Gloucester County Public Schools,All Students,352,21,6,115,195,9,7,5,12,204
2022,DIV,Gloucester County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Gloucester County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Gloucester County Public Schools,Black,26,2,7.7,4,18,1,1,0,1,19
2022,DIV,Gloucester County Public Schools,Economically Disadvantaged,148,19,12.8,26,88,5,5,5,10,93
2022,DIV,Gloucester County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Gloucester County Public Schools,Female,167,10,6,74,75,4,3,1,4,79
2022,DIV,Gloucester County Public Schools,Hispanic,22,1,4.5,9,12,0,0,0,0,12
2022,DIV,Gloucester County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Gloucester County Public Schools,Male,185,11,5.9,41,120,5,4,4,8,125
2022,DIV,Gloucester County Public Schools,Military Connected,37,0,0,12,24,0,0,1,1,24
2022,DIV,Gloucester County Public Schools,Multiple Races,15,2,13.3,3,10,0,0,0,0,10
2022,DIV,Gloucester County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Gloucester County Public Schools,Students with Disabilities,51,3,5.9,0,39,9,0,0,0,48
2022,DIV,Gloucester County Public Schools,White,283,16,5.7,97,151,8,6,5,11,159
2022,DIV,Goochland County Public Schools,All Students,231,5,2.2,177,44,2,1,2,3,46
2022,DIV,Goochland County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Goochland County Public Schools,Black,31,2,6.5,21,8,0,0,0,0,8
2022,DIV,Goochland County Public Schools,Economically Disadvantaged,72,3,4.2,45,23,0,0,1,1,23
2022,DIV,Goochland County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Goochland County Public Schools,Female,112,3,2.7,92,16,0,1,0,1,16
2022,DIV,Goochland County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Goochland County Public Schools,Hispanic,15,0,0,11,3,0,0,1,1,3
2022,DIV,Goochland County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Goochland County Public Schools,Male,119,2,1.7,85,28,2,0,2,2,30
2022,DIV,Goochland County Public Schools,Multiple Races,11,1,9.1,8,2,0,0,0,0,2
2022,DIV,Goochland County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Goochland County Public Schools,Students with Disabilities,21,0,0,5,14,2,0,0,0,16
2022,DIV,Goochland County Public Schools,White,170,2,1.2,133,31,2,1,1,2,33
2022,DIV,Grayson County Public Schools,All Students,116,0,0,42,73,1,0,0,0,74
2022,DIV,Grayson County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2022,DIV,Grayson County Public Schools,Economically Disadvantaged,66,0,0,14,51,1,0,0,0,52
2022,DIV,Grayson County Public Schools,Female,61,0,0,28,33,0,0,0,0,33
2022,DIV,Grayson County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Grayson County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Grayson County Public Schools,Male,55,0,0,14,40,1,0,0,0,41
2022,DIV,Grayson County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Grayson County Public Schools,Students with Disabilities,19,0,0,1,17,1,0,0,0,18
2022,DIV,Grayson County Public Schools,White,107,0,0,37,69,1,0,0,0,70
2022,DIV,Greene County Public Schools,All Students,222,4,1.8,98,111,6,1,2,3,117
2022,DIV,Greene County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Greene County Public Schools,Black,18,0,0,7,10,0,0,1,1,10
2022,DIV,Greene County Public Schools,Economically Disadvantaged,91,4,4.4,22,59,4,1,1,2,63
2022,DIV,Greene County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Greene County Public Schools,Female,111,0,0,63,45,2,0,1,1,47
2022,DIV,Greene County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Greene County Public Schools,Hispanic,28,1,3.6,17,10,0,0,0,0,10
2022,DIV,Greene County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Greene County Public Schools,Male,111,4,3.6,35,66,4,1,1,2,70
2022,DIV,Greene County Public Schools,Multiple Races,20,2,10,5,11,1,1,0,1,12
2022,DIV,Greene County Public Schools,Students with Disabilities,29,1,3.4,1,21,6,0,0,0,27
2022,DIV,Greene County Public Schools,White,154,1,0.6,67,80,5,0,1,1,85
2022,DIV,Greensville County Public Schools,All Students,138,6,4.3,61,56,10,0,5,5,66
2022,DIV,Greensville County Public Schools,Black,106,4,3.8,42,46,9,0,5,5,55
2022,DIV,Greensville County Public Schools,Economically Disadvantaged,86,3,3.5,35,37,6,0,5,5,43
2022,DIV,Greensville County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Greensville County Public Schools,Female,75,2,2.7,43,19,7,0,4,4,26
2022,DIV,Greensville County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,Greensville County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Greensville County Public Schools,Male,63,4,6.3,18,37,3,0,1,1,40
2022,DIV,Greensville County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Greensville County Public Schools,Students with Disabilities,22,0,0,0,12,10,0,0,0,22
2022,DIV,Greensville County Public Schools,White,28,0,0,18,10,0,0,0,0,10
2022,DIV,Halifax County Public Schools,All Students,347,25,7.2,110,184,11,5,12,17,195
2022,DIV,Halifax County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Halifax County Public Schools,Black,158,12,7.6,33,97,7,2,7,9,104
2022,DIV,Halifax County Public Schools,Economically Disadvantaged,176,18,10.2,26,110,10,3,9,12,120
2022,DIV,Halifax County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Halifax County Public Schools,Female,179,9,5,66,94,2,3,5,8,96
2022,DIV,Halifax County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Halifax County Public Schools,Hispanic,10,0,0,4,5,0,1,0,1,5
2022,DIV,Halifax County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Halifax County Public Schools,Male,168,16,9.5,44,90,9,2,7,9,99
2022,DIV,Halifax County Public Schools,Multiple Races,<,<,<,<,<,<,<,<,<,<
2022,DIV,Halifax County Public Schools,Students with Disabilities,54,7,13,1,35,11,0,0,0,46
2022,DIV,Halifax County Public Schools,White,169,11,6.5,68,79,4,2,5,7,83
2022,DIV,Hampton City Public Schools,All Students,1461,11,0.8,588,750,70,10,32,42,820
2022,DIV,Hampton City Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hampton City Public Schools,Asian,28,0,0,20,4,4,0,0,0,8
2022,DIV,Hampton City Public Schools,Black,936,5,0.5,348,509,46,3,25,28,555
2022,DIV,Hampton City Public Schools,Economically Disadvantaged,713,5,0.7,210,435,37,3,23,26,472
2022,DIV,Hampton City Public Schools,English Learners,16,0,0,3,11,2,0,0,0,13
2022,DIV,Hampton City Public Schools,Female,719,3,0.4,352,322,26,3,13,16,348
2022,DIV,Hampton City Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hampton City Public Schools,Hispanic,85,0,0,29,52,3,0,1,1,55
2022,DIV,Hampton City Public Schools,Homeless,34,0,0,4,22,6,0,2,2,28
2022,DIV,Hampton City Public Schools,Male,742,8,1.1,236,428,44,7,19,26,472
2022,DIV,Hampton City Public Schools,Military Connected,73,0,0,35,36,1,0,1,1,37
2022,DIV,Hampton City Public Schools,Multiple Races,91,1,1.1,41,43,4,0,2,2,47
2022,DIV,Hampton City Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hampton City Public Schools,Students with Disabilities,204,2,1,12,120,70,0,0,0,190
2022,DIV,Hampton City Public Schools,White,314,5,1.6,146,139,13,7,4,11,152
2022,DIV,Hanover County Public Schools,All Students,1421,42,3,931,408,19,11,10,21,427
2022,DIV,Hanover County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hanover County Public Schools,Asian,33,0,0,26,7,0,0,0,0,7
2022,DIV,Hanover County Public Schools,Black,134,12,9,60,56,0,1,5,6,56
2022,DIV,Hanover County Public Schools,Economically Disadvantaged,389,31,8,138,200,9,5,6,11,209
2022,DIV,Hanover County Public Schools,English Learners,22,5,22.7,5,12,0,0,0,0,12
2022,DIV,Hanover County Public Schools,Female,670,9,1.3,483,165,5,2,6,8,170
2022,DIV,Hanover County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Hanover County Public Schools,Hispanic,78,7,9,37,31,2,1,0,1,33
2022,DIV,Hanover County Public Schools,Homeless,10,4,40,2,3,0,0,1,1,3
2022,DIV,Hanover County Public Schools,Male,751,33,4.4,448,243,14,9,4,13,257
2022,DIV,Hanover County Public Schools,Military Connected,21,0,0,12,9,0,0,0,0,9
2022,DIV,Hanover County Public Schools,Multiple Races,68,2,2.9,39,25,1,1,0,1,26
2022,DIV,Hanover County Public Schools,Students with Disabilities,161,12,7.5,17,107,19,4,1,6,126
2022,DIV,Hanover County Public Schools,White,1104,21,1.9,767,287,16,8,5,13,303
2022,DIV,Harrisonburg City Public Schools,All Students,480,41,8.5,253,169,6,6,5,11,175
2022,DIV,Harrisonburg City Public Schools,Asian,14,0,0,9,4,1,0,0,0,5
2022,DIV,Harrisonburg City Public Schools,Black,47,1,2.1,16,29,0,1,0,1,29
2022,DIV,Harrisonburg City Public Schools,Economically Disadvantaged,234,31,13.2,96,97,4,3,3,6,101
2022,DIV,Harrisonburg City Public Schools,English Learners,155,34,21.9,54,64,3,0,0,0,67
2022,DIV,Harrisonburg City Public Schools,Female,242,14,5.8,143,79,2,3,1,4,81
2022,DIV,Harrisonburg City Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Harrisonburg City Public Schools,Hispanic,249,38,15.3,110,91,5,3,2,5,96
2022,DIV,Harrisonburg City Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Harrisonburg City Public Schools,Male,238,27,11.3,110,90,4,3,4,7,94
2022,DIV,Harrisonburg City Public Schools,Migrant,<,0,0,<,<,<,<,<,<,<
2022,DIV,Harrisonburg City Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Harrisonburg City Public Schools,Multiple Races,20,0,0,12,8,0,0,0,0,8
2022,DIV,Harrisonburg City Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Harrisonburg City Public Schools,Students with Disabilities,38,4,10.5,6,21,6,0,0,1,27
2022,DIV,Harrisonburg City Public Schools,White,149,2,1.3,105,37,0,2,3,5,37
2022,DIV,Henrico County Public Schools,All Students,4128,274,6.6,2270,1380,93,40,71,111,1473
2022,DIV,Henrico County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Henrico County Public Schools,Asian,420,7,1.7,343,57,9,1,3,4,66
2022,DIV,Henrico County Public Schools,Black,1443,111,7.7,531,695,53,11,42,53,748
2022,DIV,Henrico County Public Schools,Economically Disadvantaged,1619,196,12.1,500,793,53,26,51,77,846
2022,DIV,Henrico County Public Schools,English Learners,261,94,36,18,136,10,2,1,3,146
2022,DIV,Henrico County Public Schools,Female,2038,115,5.6,1252,594,36,14,27,41,630
2022,DIV,Henrico County Public Schools,Foster Care,24,12,50,1,6,2,3,0,3,8
2022,DIV,Henrico County Public Schools,Hispanic,464,93,20,161,190,4,7,9,16,194
2022,DIV,Henrico County Public Schools,Homeless,79,6,7.6,11,44,7,2,9,11,51
2022,DIV,Henrico County Public Schools,Male,2090,159,7.6,1018,786,57,26,44,70,843
2022,DIV,Henrico County Public Schools,Military Connected,40,0,0,29,10,1,0,0,0,11
2022,DIV,Henrico County Public Schools,Multiple Races,191,5,2.6,119,59,2,4,2,6,61
2022,DIV,Henrico County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Henrico County Public Schools,Students with Disabilities,514,59,11.5,67,284,93,11,0,11,377
2022,DIV,Henrico County Public Schools,White,1598,58,3.6,1110,374,25,17,14,31,399
2022,DIV,Henry County Public Schools,All Students,540,44,8.1,175,270,15,14,22,36,285
2022,DIV,Henry County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Henry County Public Schools,Black,101,6,5.9,31,56,3,0,5,5,59
2022,DIV,Henry County Public Schools,Economically Disadvantaged,316,24,7.6,80,172,10,9,21,30,182
2022,DIV,Henry County Public Schools,English Learners,22,6,27.3,2,13,1,0,0,0,14
2022,DIV,Henry County Public Schools,Female,263,15,5.7,122,108,4,5,9,14,112
2022,DIV,Henry County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Henry County Public Schools,Hispanic,91,8,8.8,30,47,2,4,0,4,49
2022,DIV,Henry County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Henry County Public Schools,Male,277,29,10.5,53,162,11,9,13,22,173
2022,DIV,Henry County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Henry County Public Schools,Multiple Races,46,8,17.4,8,27,1,1,1,2,28
2022,DIV,Henry County Public Schools,Students with Disabilities,81,12,14.8,6,43,15,4,1,5,58
2022,DIV,Henry County Public Schools,White,298,22,7.4,102,140,9,9,16,25,149
2022,DIV,Highland County Public Schools,All Students,14,1,7.1,6,7,0,0,0,0,7
2022,DIV,Highland County Public Schools,Economically Disadvantaged,<,<,<,<,<,<,<,<,<,<
2022,DIV,Highland County Public Schools,Female,<,<,<,<,<,<,<,<,<,<
2022,DIV,Highland County Public Schools,Male,<,0,0,<,<,<,<,<,<,<
2022,DIV,Highland County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Highland County Public Schools,Students with Disabilities,<,<,<,<,<,<,<,<,<,<
2022,DIV,Highland County Public Schools,White,13,1,7.7,5,7,0,0,0,0,7
2022,DIV,Hopewell City Public Schools,All Students,242,8,3.3,68,138,11,1,16,17,149
2022,DIV,Hopewell City Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hopewell City Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hopewell City Public Schools,Black,146,5,3.4,38,83,7,0,13,13,90
2022,DIV,Hopewell City Public Schools,Economically Disadvantaged,230,7,3,65,130,11,1,16,17,141
2022,DIV,Hopewell City Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hopewell City Public Schools,Female,120,4,3.3,38,68,3,1,6,7,71
2022,DIV,Hopewell City Public Schools,Hispanic,32,0,0,9,21,1,0,1,1,22
2022,DIV,Hopewell City Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hopewell City Public Schools,Male,122,4,3.3,30,70,8,0,10,10,78
2022,DIV,Hopewell City Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hopewell City Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Hopewell City Public Schools,Students with Disabilities,30,0,0,3,16,11,0,0,0,27
2022,DIV,Hopewell City Public Schools,White,56,3,5.4,17,31,3,1,1,2,34
2022,DIV,Isle of Wight County Public Schools,All Students,479,12,2.5,249,191,10,12,5,17,201
2022,DIV,Isle of Wight County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Isle of Wight County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Isle of Wight County Public Schools,Black,114,1,0.9,50,57,1,2,3,5,58
2022,DIV,Isle of Wight County Public Schools,Economically Disadvantaged,146,8,5.5,40,88,1,7,2,9,89
2022,DIV,Isle of Wight County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Isle of Wight County Public Schools,Female,242,4,1.7,158,71,4,3,2,5,75
2022,DIV,Isle of Wight County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Isle of Wight County Public Schools,Hispanic,25,1,4,15,8,1,0,0,0,9
2022,DIV,Isle of Wight County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Isle of Wight County Public Schools,Male,237,8,3.4,91,120,6,9,3,12,126
2022,DIV,Isle of Wight County Public Schools,Military Connected,13,0,0,5,6,2,0,0,0,8
2022,DIV,Isle of Wight County Public Schools,Multiple Races,34,0,0,15,17,2,0,0,0,19
2022,DIV,Isle of Wight County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Isle of Wight County Public Schools,Students with Disabilities,66,3,4.5,10,40,10,2,0,3,50
2022,DIV,Isle of Wight County Public Schools,White,296,10,3.4,163,106,5,10,2,12,111
2022,DIV,King George County Public Schools,All Students,362,22,6.1,192,132,9,3,4,7,141
2022,DIV,King George County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,King George County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,King George County Public Schools,Black,63,3,4.8,26,32,1,0,1,1,33
2022,DIV,King George County Public Schools,Economically Disadvantaged,120,14,11.7,43,54,5,2,2,4,59
2022,DIV,King George County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,King George County Public Schools,Female,172,10,5.8,109,49,0,2,2,4,49
2022,DIV,King George County Public Schools,Hispanic,42,5,11.9,20,14,2,1,0,1,16
2022,DIV,King George County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,King George County Public Schools,Male,190,12,6.3,83,83,9,1,2,3,92
2022,DIV,King George County Public Schools,Military Connected,28,0,0,20,8,0,0,0,0,8
2022,DIV,King George County Public Schools,Multiple Races,27,5,18.5,10,11,1,0,0,0,12
2022,DIV,King George County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,King George County Public Schools,Students with Disabilities,46,5,10.9,2,29,9,1,0,1,38
2022,DIV,King George County Public Schools,White,225,9,4,132,74,5,2,3,5,79
2022,DIV,King William County Public Schools,All Students,182,8,4.4,40,127,1,0,6,6,128
2022,DIV,King William County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,King William County Public Schools,Black,25,1,4,6,16,1,0,1,1,17
2022,DIV,King William County Public Schools,Economically Disadvantaged,63,7,11.1,5,48,1,0,2,2,49
2022,DIV,King William County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,King William County Public Schools,Female,86,1,1.2,22,63,0,0,0,0,63
2022,DIV,King William County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,King William County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,King William County Public Schools,Male,96,7,7.3,18,64,1,0,6,6,65
2022,DIV,King William County Public Schools,Military Connected,<,<,<,<,<,<,<,<,<,<
2022,DIV,King William County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,King William County Public Schools,Students with Disabilities,25,1,4,1,22,1,0,0,0,23
2022,DIV,King William County Public Schools,White,138,6,4.3,27,101,0,0,4,4,101
2022,DIV,King and Queen County Public Schools,All Students,41,1,2.4,2,30,5,0,3,3,35
2022,DIV,King and Queen County Public Schools,Black,18,0,0,1,11,4,0,2,2,15
2022,DIV,King and Queen County Public Schools,Economically Disadvantaged,27,1,3.7,1,19,4,0,2,2,23
2022,DIV,King and Queen County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,King and Queen County Public Schools,Female,16,1,6.3,1,10,2,0,2,2,12
2022,DIV,King and Queen County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,King and Queen County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,King and Queen County Public Schools,Male,25,0,0,1,20,3,0,1,1,23
2022,DIV,King and Queen County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,King and Queen County Public Schools,Students with Disabilities,<,0,0,<,<,<,<,<,<,<
2022,DIV,King and Queen County Public Schools,White,19,1,5.3,1,15,1,0,1,1,16
2022,DIV,Lancaster County Public Schools,All Students,90,2,2.2,50,34,4,0,0,0,38
2022,DIV,Lancaster County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Lancaster County Public Schools,Black,46,1,2.2,24,19,2,0,0,0,21
2022,DIV,Lancaster County Public Schools,Economically Disadvantaged,45,1,2.2,20,20,4,0,0,0,24
2022,DIV,Lancaster County Public Schools,Female,39,0,0,22,16,1,0,0,0,17
2022,DIV,Lancaster County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Lancaster County Public Schools,Male,51,2,3.9,28,18,3,0,0,0,21
2022,DIV,Lancaster County Public Schools,Multiple Races,<,<,<,<,<,<,<,<,<,<
2022,DIV,Lancaster County Public Schools,Students with Disabilities,13,1,7.7,2,6,4,0,0,0,10
2022,DIV,Lancaster County Public Schools,White,41,0,0,26,13,2,0,0,0,15
2022,DIV,Lee County Public Schools,All Students,199,22,11.1,42,118,8,5,4,9,126
2022,DIV,Lee County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2022,DIV,Lee County Public Schools,Economically Disadvantaged,118,19,16.1,21,66,5,4,3,7,71
2022,DIV,Lee County Public Schools,Female,83,8,9.6,22,50,0,3,0,3,50
2022,DIV,Lee County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Lee County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,Lee County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Lee County Public Schools,Male,116,14,12.1,20,68,8,2,4,6,76
2022,DIV,Lee County Public Schools,Students with Disabilities,41,8,19.5,0,23,8,1,1,2,31
2022,DIV,Lee County Public Schools,White,191,20,10.5,41,113,8,5,4,9,121
2022,DIV,Loudoun County Public Schools,All Students,6688,135,2,4974,1408,86,27,58,85,1494
2022,DIV,Loudoun County Public Schools,American Indian,46,1,2.2,27,16,0,1,1,2,16
2022,DIV,Loudoun County Public Schools,Asian,1514,10,0.7,1335,150,17,2,0,2,167
2022,DIV,Loudoun County Public Schools,Black,494,5,1,318,152,13,2,4,6,165
2022,DIV,Loudoun County Public Schools,Economically Disadvantaged,1647,114,6.9,770,661,38,14,50,64,699
2022,DIV,Loudoun County Public Schools,English Learners,600,99,16.5,120,324,29,0,28,28,353
2022,DIV,Loudoun County Public Schools,Female,3216,36,1.1,2552,565,34,7,22,29,599
2022,DIV,Loudoun County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Loudoun County Public Schools,Hispanic,1247,104,8.3,608,466,18,9,42,51,484
2022,DIV,Loudoun County Public Schools,Homeless,115,25,21.7,16,63,2,2,7,9,65
2022,DIV,Loudoun County Public Schools,Male,3460,99,2.9,2417,836,52,20,36,56,888
2022,DIV,Loudoun County Public Schools,Military Connected,95,1,1.1,76,18,0,0,0,0,18
